id,tier,english,spanish,tier_preserved,semantic_issue,humor_issue,decision
LOCATION::RC_SHADOW_TEMPLE_FALLING_SPIKES_LOWER_CHEST,CLEAR,Shadow Temple Falling Spikes Lower Chest,Templo de la Sombra Púas Caídas Inferior Cofre,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_FALLING_SPIKES_UPPER_CHEST,CLEAR,Shadow Temple Falling Spikes Upper Chest,Templo de la Sombra Púas Caídas Superior Cofre,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_FALLING_SPIKES_SWITCH_CHEST,CLEAR,Shadow Temple Falling Spikes Switch Chest,Templo de la Sombra Cofre del Interruptor de las Púas Caídas,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_INVISIBLE_SPIKES_CHEST,CLEAR,Shadow Temple Invisible Spikes Chest,Templo de la Sombra Cofre de las Púas Invisibles,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_WIND_HINT_CHEST,CLEAR,Shadow Temple Wind Hint Chest,Templo de la Sombra Cofre de la Pista de Viento,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_AFTER_WIND_ENEMY_CHEST,CLEAR,Shadow Temple After Wind Enemy Chest,Templo de la Sombra Cofre del Enemigo Después del Viento,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_AFTER_WIND_HIDDEN_CHEST,CLEAR,Shadow Temple After Wind Hidden Chest,Templo de la Sombra Cofre Oculto Después del Viento,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_SPIKE_WALLS_LEFT_CHEST,CLEAR,Shadow Temple Spike Walls Left Chest,Templo de la Sombra Cofre de los Muros de Púas Izquierda,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_BOSS_KEY_CHEST,CLEAR,Shadow Temple Boss Key Chest,Templo de la Sombra Cofre de la Llave Jefe,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_INVISIBLE_FLOORMASTER_CHEST,CLEAR,Shadow Temple Invisible Floormaster Chest,Templo de la Sombra Cofre Invisible del Maestro del Suelo,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_FREESTANDING_KEY,CLEAR,Shadow Temple Freestanding Key,Templo de la Sombra Llave Independiente,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_COMPASS_CHEST,CLEAR,Shadow Temple Mq Compass Chest,Templo de la Sombra Mq Brújula Cofre,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_HOVER_BOOTS_CHEST,CLEAR,Shadow Temple Mq Hover Boots Chest,Templo de la Sombra Mq Cofre de las Botas Voladoras,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_EARLY_GIBDOS_CHEST,CLEAR,Shadow Temple Mq Early Gibdos Chest,Templo de la Sombra Mq Cofre de los Gibdos Tempranos,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_MAP_CHEST,CLEAR,Shadow Temple Mq Map Chest,Templo de la Sombra Mq Mapa Cofre,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_BEAMOS_SILVER_RUPEES_CHEST,CLEAR,Shadow Temple Mq Beamos Silver Rupees Chest,Templo de la Sombra Mq Beamos Plateado Rupees Cofre,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_FALLING_SPIKES_SWITCH_CHEST,CLEAR,Shadow Temple Mq Falling Spikes Switch Chest,Templo de la Sombra Mq Cofre del Interruptor de las Púas Caídas,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_FALLING_SPIKES_LOWER_CHEST,CLEAR,Shadow Temple Mq Falling Spikes Lower Chest,Templo de la Sombra Mq Púas Caídas Inferior Cofre,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_FALLING_SPIKES_UPPER_CHEST,CLEAR,Shadow Temple Mq Falling Spikes Upper Chest,Templo de la Sombra Mq Púas Caídas Superior Cofre,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_INVISIBLE_SPIKES_CHEST,CLEAR,Shadow Temple Mq Invisible Spikes Chest,Templo de la Sombra Mq Cofre de las Púas Invisibles,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_BOSS_KEY_CHEST,CLEAR,Shadow Temple Mq Boss Key Chest,Templo de la Sombra Mq Cofre de la Llave Jefe,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_SPIKE_WALLS_LEFT_CHEST,CLEAR,Shadow Temple Mq Spike Walls Left Chest,Templo de la Sombra Mq Cofre de los Muros de Púas Izquierda,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_STALFOS_ROOM_CHEST,CLEAR,Shadow Temple Mq Stalfos Room Chest,Templo de la Sombra Mq Stalfos Sala Cofre,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_INVISIBLE_BLADES_INVISIBLE_CHEST,CLEAR,Shadow Temple Mq Invisible Blades Invisible Chest,Templo de la Sombra Mq Cofre Invisible de las Hojas Invisibles,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_INVISIBLE_BLADES_VISIBLE_CHEST,CLEAR,Shadow Temple Mq Invisible Blades Visible Chest,Templo de la Sombra Mq Cofre Visible de las Hojas Invisibles,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_BOMB_FLOWER_CHEST,CLEAR,Shadow Temple Mq Bomb Flower Chest,Templo de la Sombra Mq Cofre de la Flor de Bomba,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_WIND_HINT_CHEST,CLEAR,Shadow Temple Mq Wind Hint Chest,Templo de la Sombra Mq Cofre de la Pista de Viento,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_AFTER_WIND_HIDDEN_CHEST,CLEAR,Shadow Temple Mq After Wind Hidden Chest,Templo de la Sombra Mq Cofre Oculto Después del Viento,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_AFTER_WIND_ENEMY_CHEST,CLEAR,Shadow Temple Mq After Wind Enemy Chest,Templo de la Sombra Mq Cofre del Enemigo Después del Viento,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_NEAR_SHIP_INVISIBLE_CHEST,CLEAR,Shadow Temple Mq Near Ship Invisible Chest,Templo de la Sombra Mq Cofre Invisible Cerca del Barco,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_FREESTANDING_KEY,CLEAR,Shadow Temple Mq Freestanding Key,Templo de la Sombra Mq Llave Independiente,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_FRONT_LEFT_FAKE_WALL_CHEST,CLEAR,Bottom Of The Well Front Left Fake Wall Chest,Fondo del Pozo Cofre del Muro Falso Frente Izquierda,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_FRONT_CENTER_BOMBABLE_CHEST,CLEAR,Bottom Of The Well Front Center Bombable Chest,Fondo del Pozo Cofre Destructible con Bombas Frente Centro,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_RIGHT_BOTTOM_FAKE_WALL_CHEST,CLEAR,Bottom Of The Well Right Bottom Fake Wall Chest,Fondo del Pozo Cofre del Muro Falso Derecha Inferior,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_COMPASS_CHEST,CLEAR,Bottom Of The Well Compass Chest,Fondo del Pozo Brújula Cofre,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_CENTER_SKULLTULA_CHEST,CLEAR,Bottom Of The Well Center Skulltula Chest,Fondo del Pozo Centro Skulltula Cofre,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_BACK_LEFT_BOMBABLE_CHEST,CLEAR,Bottom Of The Well Back Left Bombable Chest,Fondo del Pozo Cofre Destructible con Bombas Atrás Izquierda,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_LENS_OF_TRUTH_CHEST,CLEAR,Bottom Of The Well Lens Of Truth Chest,Fondo del Pozo Cofre de la Lente de la Verdad,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_INVISIBLE_CHEST,CLEAR,Bottom Of The Well Invisible Chest,Fondo del Pozo Cofre Invisible,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_UNDERWATER_FRONT_CHEST,CLEAR,Bottom Of The Well Underwater Front Chest,Fondo del Pozo Cofre Subterráneo Frente,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_UNDERWATER_LEFT_CHEST,CLEAR,Bottom Of The Well Underwater Left Chest,Fondo del Pozo Cofre Subterráneo Izquierda,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_MAP_CHEST,CLEAR,Bottom Of The Well Map Chest,Fondo del Pozo Mapa Cofre,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_FIRE_KEESE_CHEST,CLEAR,Bottom Of The Well Fire Keese Chest,Fondo del Pozo Cofre del Keese de Fuego,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_LIKE_LIKE_CHEST,CLEAR,Bottom Of The Well Like Like Chest,Fondo del Pozo Cofre del Like Like,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_FREESTANDING_KEY,CLEAR,Bottom Of The Well Freestanding Key,Fondo del Pozo Llave Independiente,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_MQ_MAP_CHEST,CLEAR,Bottom Of The Well Mq Map Chest,Fondo del Pozo Mq Mapa Cofre,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_MQ_LENS_OF_TRUTH_CHEST,CLEAR,Bottom Of The Well Mq Lens Of Truth Chest,Fondo del Pozo Mq Cofre de la Lente de la Verdad,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_MQ_COMPASS_CHEST,CLEAR,Bottom Of The Well Mq Compass Chest,Fondo del Pozo Mq Brújula Cofre,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_MQ_DEAD_HAND_FREESTANDING_KEY,CLEAR,Bottom Of The Well Mq Dead Hand Freestanding Key,Fondo del Pozo Mq Mano Muerta Independiente Llave,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_MQ_EAST_INNER_ROOM_FREESTANDING_KEY,CLEAR,Bottom Of The Well Mq East Inner Room Freestanding Key,Fondo del Pozo Mq Este Interior Sala Independiente Llave,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_MAP_CHEST,CLEAR,Ice Cavern Map Chest,Caverna de Hielo Mapa Cofre,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_COMPASS_CHEST,CLEAR,Ice Cavern Compass Chest,Caverna de Hielo Brújula Cofre,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_IRON_BOOTS_CHEST,CLEAR,Ice Cavern Iron Boots Chest,Caverna de Hielo Cofre de las Botas de Hierro,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_FREESTANDING_POH,CLEAR,Ice Cavern Freestanding Poh,Caverna de Hielo Poe Independiente,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_MQ_IRON_BOOTS_CHEST,CLEAR,Ice Cavern Mq Iron Boots Chest,Caverna de Hielo Mq Cofre de las Botas de Hierro,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_MQ_COMPASS_CHEST,CLEAR,Ice Cavern Mq Compass Chest,Caverna de Hielo Mq Brújula Cofre,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_MQ_MAP_CHEST,CLEAR,Ice Cavern Mq Map Chest,Caverna de Hielo Mq Mapa Cofre,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_MQ_FREESTANDING_POH,CLEAR,Ice Cavern Mq Freestanding Poh,Caverna de Hielo Mq Poe Independiente,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_LOBBY_LEFT_CHEST,CLEAR,Gerudo Training Ground Lobby Left Chest,Campo de Entrenamiento Gerudo Cofre Izquierda de la Sala Principal,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_LOBBY_RIGHT_CHEST,CLEAR,Gerudo Training Ground Lobby Right Chest,Campo de Entrenamiento Gerudo Cofre Derecha de la Sala Principal,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_STALFOS_CHEST,CLEAR,Gerudo Training Ground Stalfos Chest,Campo de Entrenamiento Gerudo Stalfos Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_BEAMOS_CHEST,CLEAR,Gerudo Training Ground Beamos Chest,Campo de Entrenamiento Gerudo Beamos Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_HIDDEN_CEILING_CHEST,CLEAR,Gerudo Training Ground Hidden Ceiling Chest,Campo de Entrenamiento Gerudo Cofre del Techo Oculto,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MAZE_PATH_FIRST_CHEST,CLEAR,Gerudo Training Ground Maze Path First Chest,Campo de Entrenamiento Gerudo Cofre Primer del Camino del Laberinto,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MAZE_PATH_SECOND_CHEST,CLEAR,Gerudo Training Ground Maze Path Second Chest,Campo de Entrenamiento Gerudo Cofre Segundo del Camino del Laberinto,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MAZE_PATH_THIRD_CHEST,CLEAR,Gerudo Training Ground Maze Path Third Chest,Campo de Entrenamiento Gerudo Cofre Tercer del Camino del Laberinto,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MAZE_PATH_FINAL_CHEST,CLEAR,Gerudo Training Ground Maze Path Final Chest,Campo de Entrenamiento Gerudo Cofre Final del Camino del Laberinto,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MAZE_RIGHT_CENTRAL_CHEST,CLEAR,Gerudo Training Ground Maze Right Central Chest,Campo de Entrenamiento Gerudo Cofre Derecha Central del Laberinto,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MAZE_RIGHT_SIDE_CHEST,CLEAR,Gerudo Training Ground Maze Right Side Chest,Campo de Entrenamiento Gerudo Cofre Lado Derecho del Laberinto,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_UNDERWATER_SILVER_RUPEE_CHEST,CLEAR,Gerudo Training Ground Underwater Silver Rupee Chest,Campo de Entrenamiento Gerudo Subterráneo Plateado Rupia Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_HAMMER_ROOM_CLEAR_CHEST,CLEAR,Gerudo Training Ground Hammer Room Clear Chest,Campo de Entrenamiento Gerudo Cofre Limpio de la Sala del Martillo,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_HAMMER_ROOM_SWITCH_CHEST,CLEAR,Gerudo Training Ground Hammer Room Switch Chest,Campo de Entrenamiento Gerudo Cofre del Interruptor de la Sala del Martillo,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_EYE_STATUE_CHEST,CLEAR,Gerudo Training Ground Eye Statue Chest,Campo de Entrenamiento Gerudo Cofre de la Estatua de Ojo,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_NEAR_SCARECROW_CHEST,CLEAR,Gerudo Training Ground Near Scarecrow Chest,Campo de Entrenamiento Gerudo Cofre Cerca del Espantapájaros,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_BEFORE_HEAVY_BLOCK_CHEST,CLEAR,Gerudo Training Ground Before Heavy Block Chest,Campo de Entrenamiento Gerudo Cofre Antes del Bloque Pesado,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_HEAVY_BLOCK_FIRST_CHEST,CLEAR,Gerudo Training Ground Heavy Block First Chest,Campo de Entrenamiento Gerudo Cofre Primer del Bloque Pesado,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_HEAVY_BLOCK_SECOND_CHEST,CLEAR,Gerudo Training Ground Heavy Block Second Chest,Campo de Entrenamiento Gerudo Cofre Segundo del Bloque Pesado,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_HEAVY_BLOCK_THIRD_CHEST,CLEAR,Gerudo Training Ground Heavy Block Third Chest,Campo de Entrenamiento Gerudo Cofre Tercer del Bloque Pesado,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_HEAVY_BLOCK_FOURTH_CHEST,CLEAR,Gerudo Training Ground Heavy Block Fourth Chest,Campo de Entrenamiento Gerudo Cofre Cuarto del Bloque Pesado,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_FREESTANDING_KEY,CLEAR,Gerudo Training Ground Freestanding Key,Campo de Entrenamiento Gerudo Llave Independiente,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_LOBBY_RIGHT_CHEST,CLEAR,Gerudo Training Ground Mq Lobby Right Chest,Campo de Entrenamiento Gerudo Mq Cofre Derecha de la Sala Principal,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_LOBBY_LEFT_CHEST,CLEAR,Gerudo Training Ground Mq Lobby Left Chest,Campo de Entrenamiento Gerudo Mq Cofre Izquierda de la Sala Principal,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_FIRST_IRON_KNUCKLE_CHEST,CLEAR,Gerudo Training Ground Mq First Iron Knuckle Chest,Campo de Entrenamiento Gerudo Mq Primer Iron Knuckle Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_BEFORE_HEAVY_BLOCK_CHEST,CLEAR,Gerudo Training Ground Mq Before Heavy Block Chest,Campo de Entrenamiento Gerudo Mq Cofre Antes del Bloque Pesado,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_EYE_STATUE_CHEST,CLEAR,Gerudo Training Ground Mq Eye Statue Chest,Campo de Entrenamiento Gerudo Mq Cofre de la Estatua de Ojo,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_FLAME_CIRCLE_CHEST,CLEAR,Gerudo Training Ground Mq Flame Circle Chest,Campo de Entrenamiento Gerudo Mq Flame Circle Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_SECOND_IRON_KNUCKLE_CHEST,CLEAR,Gerudo Training Ground Mq Second Iron Knuckle Chest,Campo de Entrenamiento Gerudo Mq Segundo Iron Knuckle Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_DINOLFOS_CHEST,CLEAR,Gerudo Training Ground Mq Dinolfos Chest,Campo de Entrenamiento Gerudo Mq Dinolfos Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_ICE_ARROWS_CHEST,CLEAR,Gerudo Training Ground Mq Ice Arrows Chest,Campo de Entrenamiento Gerudo Mq Cofre de las Flechas de Hielo,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_MAZE_RIGHT_CENTRAL_CHEST,CLEAR,Gerudo Training Ground Mq Maze Right Central Chest,Campo de Entrenamiento Gerudo Mq Cofre Derecha Central del Laberinto,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_MAZE_PATH_FIRST_CHEST,CLEAR,Gerudo Training Ground Mq Maze Path First Chest,Campo de Entrenamiento Gerudo Mq Cofre Primer del Camino del Laberinto,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_MAZE_RIGHT_SIDE_CHEST,CLEAR,Gerudo Training Ground Mq Maze Right Side Chest,Campo de Entrenamiento Gerudo Mq Cofre Lado Derecho del Laberinto,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_MAZE_PATH_THIRD_CHEST,CLEAR,Gerudo Training Ground Mq Maze Path Third Chest,Campo de Entrenamiento Gerudo Mq Cofre Tercer del Camino del Laberinto,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_MAZE_PATH_SECOND_CHEST,CLEAR,Gerudo Training Ground Mq Maze Path Second Chest,Campo de Entrenamiento Gerudo Mq Cofre Segundo del Camino del Laberinto,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_HIDDEN_CEILING_CHEST,CLEAR,Gerudo Training Ground Mq Hidden Ceiling Chest,Campo de Entrenamiento Gerudo Mq Cofre del Techo Oculto,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_UNDERWATER_SILVER_RUPEE_CHEST,CLEAR,Gerudo Training Ground Mq Underwater Silver Rupee Chest,Campo de Entrenamiento Gerudo Mq Subterráneo Plateado Rupia Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GERUDO_TRAINING_GROUND_MQ_HEAVY_BLOCK_CHEST,CLEAR,Gerudo Training Ground Mq Heavy Block Chest,Campo de Entrenamiento Gerudo Mq Bloque Pesado Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_TOWER_BOSS_KEY_CHEST,CLEAR,Ganons Tower Boss Key Chest,Torre de Ganon Cofre de la Llave Jefe,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_FOREST_TRIAL_CHEST,CLEAR,Ganons Castle Forest Trial Chest,Castillo de Ganon Bosque Prueba Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_WATER_TRIAL_LEFT_CHEST,CLEAR,Ganons Castle Water Trial Left Chest,Castillo de Ganon Agua Prueba Izquierda Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_WATER_TRIAL_RIGHT_CHEST,CLEAR,Ganons Castle Water Trial Right Chest,Castillo de Ganon Agua Prueba Derecha Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_SHADOW_TRIAL_FRONT_CHEST,CLEAR,Ganons Castle Shadow Trial Front Chest,Castillo de Ganon Sombra Prueba Frente Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_SHADOW_TRIAL_GOLDEN_GAUNTLETS_CHEST,CLEAR,Ganons Castle Shadow Trial Golden Gauntlets Chest,Castillo de Ganon Sombra Prueba Dorado Guantes Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_SPIRIT_TRIAL_CRYSTAL_SWITCH_CHEST,CLEAR,Ganons Castle Spirit Trial Crystal Switch Chest,Castillo de Ganon Espíritu Prueba Crystal Interruptor Cofre,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_SPIRIT_TRIAL_INVISIBLE_CHEST,CLEAR,Ganons Castle Spirit Trial Invisible Chest,Castillo de Ganon Cofre Invisible de la Prueba del Espíritu,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_LIGHT_TRIAL_FIRST_LEFT_CHEST,CLEAR,Ganons Castle Light Trial First Left Chest,Castillo de Ganon Cofre Primer Izquierda de la Prueba de la Luz,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_LIGHT_TRIAL_SECOND_LEFT_CHEST,CLEAR,Ganons Castle Light Trial Second Left Chest,Castillo de Ganon Cofre Segundo Izquierda de la Prueba de la Luz,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_LIGHT_TRIAL_THIRD_LEFT_CHEST,CLEAR,Ganons Castle Light Trial Third Left Chest,Castillo de Ganon Cofre Tercer Izquierda de la Prueba de la Luz,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_LIGHT_TRIAL_FIRST_RIGHT_CHEST,CLEAR,Ganons Castle Light Trial First Right Chest,Castillo de Ganon Cofre Primer Derecha de la Prueba de la Luz,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_LIGHT_TRIAL_SECOND_RIGHT_CHEST,CLEAR,Ganons Castle Light Trial Second Right Chest,Castillo de Ganon Cofre Segundo Derecha de la Prueba de la Luz,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_LIGHT_TRIAL_THIRD_RIGHT_CHEST,CLEAR,Ganons Castle Light Trial Third Right Chest,Castillo de Ganon Cofre Tercer Derecha de la Prueba de la Luz,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_LIGHT_TRIAL_INVISIBLE_ENEMIES_CHEST,CLEAR,Ganons Castle Light Trial Invisible Enemies Chest,Castillo de Ganon Cofre de los Enemigos Invisibles de la Prueba de la Luz,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_LIGHT_TRIAL_LULLABY_CHEST,CLEAR,Ganons Castle Light Trial Lullaby Chest,Castillo de Ganon Cofre de la Nana de la Prueba de la Luz,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_DEKU_SCRUB_CENTER_LEFT,CLEAR,Ganons Castle Deku Scrub Center Left,Castillo de Ganon Joven Deku Centro Izquierda,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_DEKU_SCRUB_CENTER_RIGHT,CLEAR,Ganons Castle Deku Scrub Center Right,Castillo de Ganon Joven Deku Centro Derecha,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_DEKU_SCRUB_RIGHT,CLEAR,Ganons Castle Deku Scrub Right,Castillo de Ganon Joven Deku Derecha,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_DEKU_SCRUB_LEFT,CLEAR,Ganons Castle Deku Scrub Left,Castillo de Ganon Joven Deku Izquierda,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_WATER_TRIAL_CHEST,CLEAR,Ganons Castle Mq Water Trial Chest,Castillo de Ganon Mq Cofre de la Prueba del Agua,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_FOREST_TRIAL_EYE_SWITCH_CHEST,CLEAR,Ganons Castle Mq Forest Trial Eye Switch Chest,Castillo de Ganon Mq Cofre del Interruptor de Ojo de la Prueba del Bosque,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_FOREST_TRIAL_FROZEN_EYE_SWITCH_CHEST,CLEAR,Ganons Castle Mq Forest Trial Frozen Eye Switch Chest,Castillo de Ganon Mq Cofre del Interruptor de Ojo Congelado de la Prueba del Bosque,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_LIGHT_TRIAL_LULLABY_CHEST,CLEAR,Ganons Castle Mq Light Trial Lullaby Chest,Castillo de Ganon Mq Cofre de la Nana de la Prueba de la Luz,YES,NONE,NONE,PASS
