id,system,english,spanish,is_intentional_proper_noun,is_cvar_identifier,status,notes
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L988,SOH_UI,ShowLogic,ShowLogic,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L989,SOH_UI,EnableAvailableChecks,EnableAvailableChecks,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L990,SOH_UI,OnlyShowAvailable,OnlyShowAvailable,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L992,SOH_UI,HideUnshuffledShopChecks,HideUnshuffledShopChecks,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L993,SOH_UI,AlwaysShowGSLocs,AlwaysShowGSLocs,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L994,SOH_UI,WindowType,WindowType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L995,SOH_UI,ShowOnlyPaused,ShowOnlyPaused,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L1000,SOH_UI,DisplayType,DisplayType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L1001,SOH_UI,ComboButton1,ComboButton1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L1002,SOH_UI,ComboButton2,ComboButton2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L1055,SOH_UI,ShowHidden,ShowHidden,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L1060,SOH_UI,ShowHidden,ShowHidden,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L1065,SOH_UI,OnlyShowAvailable,OnlyShowAvailable,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L1114,SOH_UI,CheckTracker##Checks,CheckTracker##Checks,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L1126,SOH_UI,MQSpoilers,MQSpoilers,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L1137,SOH_UI,HideFilteredAreas,HideFilteredAreas,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L1295,SOH_UI,WindowType,WindowType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L1300,SOH_UI,Draggable,Draggable,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L1944,SOH_UI,Skipped,Skipped,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L1982,SOH_UI,RainbowSpeed,RainbowSpeed,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2024,SOH_UI,Name##,Name##,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2032,SOH_UI,Details##,Details##,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2108,SOH_UI,Floating,Floating,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2109,SOH_UI,Window,Window,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2113,SOH_UI,C-Up,C-Up,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2113,SOH_UI,C-Down,C-Down,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2114,SOH_UI,C-Left,C-Left,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2114,SOH_UI,C-Right,C-Right,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2117,SOH_UI,D-Up,D-Up,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2117,SOH_UI,D-Down,D-Down,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2118,SOH_UI,D-Left,D-Left,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2118,SOH_UI,D-Right,D-Right,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2123,SOH_UI,CheckTrackerSettingsTable,CheckTrackerSettingsTable,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2133,SOH_UI,WindowType,WindowType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2134,SOH_UI,Draggable,Draggable,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2136,SOH_UI,ShowOnlyPaused,ShowOnlyPaused,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2138,SOH_UI,DisplayType,DisplayType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2144,SOH_UI,DisplayType,DisplayType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2146,SOH_UI,ComboButton1,ComboButton1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2152,SOH_UI,ComboButton2,ComboButton2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2177,SOH_UI,HideFilteredAreas,HideFilteredAreas,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2196,SOH_UI,Unchecked,Unchecked,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2200,SOH_UI,Skipped,Skipped,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2204,SOH_UI,Seen,Seen,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2210,SOH_UI,Scummed,Scummed,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2219,SOH_UI,Collected,Collected,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2224,SOH_UI,Saved,Saved,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2252,SOH_UI,BgColor,BgColor,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2258,SOH_UI,WindowType,WindowType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2268,SOH_UI,MQSpoilers,MQSpoilers,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2276,SOH_UI,HideUnshuffledShopChecks,HideUnshuffledShopChecks,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2282,SOH_UI,HideUnshuffledShopChecks,HideUnshuffledShopChecks,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2288,SOH_UI,AlwaysShowGSLocs,AlwaysShowGSLocs,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2299,SOH_UI,ShowLogic,ShowLogic,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2306,SOH_UI,EnableAvailableChecks,EnableAvailableChecks,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_check_tracker_cpp::L2312,SOH_UI,EnableAvailableChecks,EnableAvailableChecks,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L52,SOH_UI,Graveyard,Graveyard,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L66,SOH_UI,Market,Market,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L71,SOH_UI,Overworld,Overworld,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L71,SOH_UI,Interior,Interior,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L71,SOH_UI,Grotto,Grotto,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L71,SOH_UI,Dungeon,Dungeon,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L111,SOH_UI,Gohma,Gohma,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L112,SOH_UI,Gohma,Gohma,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L151,SOH_UI,Windmill,Windmill,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L164,SOH_UI,Windmill,Windmill,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L188,SOH_UI,Bongo-Bongo,Bongo-Bongo,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L189,SOH_UI,Bongo-Bongo,Bongo-Bongo,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L219,SOH_UI,Volvagia,Volvagia,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L220,SOH_UI,Volvagia,Volvagia,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L259,SOH_UI,Barinade,Barinade,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L260,SOH_UI,Barinade,Barinade,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L311,SOH_UI,Morpha,Morpha,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L312,SOH_UI,Morpha,Morpha,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L368,SOH_UI,Twinrova,Twinrova,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L369,SOH_UI,Twinrova,Twinrova,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L715,SOH_UI,SortBy,SortBy,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L720,SOH_UI,From,From,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L720,SOH_UI,SortBy,SortBy,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L725,SOH_UI,AutoScroll,AutoScroll,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L730,SOH_UI,HighlightPrevious,HighlightPrevious,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L734,SOH_UI,HighlightAvailable,HighlightAvailable,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L739,SOH_UI,CollapseUndiscovered,CollapseUndiscovered,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L747,SOH_UI,HideReverseEntrances,HideReverseEntrances,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L758,SOH_UI,Area,Area,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L758,SOH_UI,GroupBy,GroupBy,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L761,SOH_UI,Type,Type,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L761,SOH_UI,GroupBy,GroupBy,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L767,SOH_UI,ShowFrom,ShowFrom,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L769,SOH_UI,ShowTo,ShowTo,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L778,SOH_UI,Legend,Legend,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L836,SOH_UI,SortBy,SortBy,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L837,SOH_UI,GroupBy,GroupBy,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L862,SOH_UI,ChildEntranceTrackerLocations,ChildEntranceTrackerLocations,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L863,SOH_UI,ShowTo,ShowTo,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L864,SOH_UI,ShowFrom,ShowFrom,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L865,SOH_UI,CollapseUndiscovered,CollapseUndiscovered,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L866,SOH_UI,HighlightPrevious,HighlightPrevious,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L867,SOH_UI,HighlightAvailable,HighlightAvailable,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L868,SOH_UI,HideReverseEntrances,HideReverseEntrances,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_entrance_tracker_cpp::L869,SOH_UI,AutoScroll,AutoScroll,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L242,SOH_UI,FRST,FRST,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L242,SOH_UI,FIRE,FIRE,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L242,SOH_UI,WATR,WATR,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L243,SOH_UI,SPRT,SPRT,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L243,SOH_UI,SHDW,SHDW,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L243,SOH_UI,BOTW,BOTW,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L244,SOH_UI,DEKU,DEKU,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L244,SOH_UI,DCVN,DCVN,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L244,SOH_UI,JABU,JABU,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L245,SOH_UI,GANON,GANON,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L246,SOH_UI,HIDE,HIDE,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L250,SOH_UI,GOHMA,GOHMA,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L250,SOH_UI,BARI,BARI,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L251,SOH_UI,VOLV,VOLV,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L251,SOH_UI,MORPH,MORPH,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L252,SOH_UI,BONGO,BONGO,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L252,SOH_UI,TWIN,TWIN,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
