id,system,english,spanish_before,risk_class,gameplay_critical,source_file,source_line,actor,scene,context_summary,evidence,glossary_terms,issue_found,decision,spanish_after,confidence,reviewer_note
0x602C,MAIN_GAME,We should teach this outrageous fellow a lesson! Hee hee hee!,¡Deberíamos enseñarle una lección a este tipo descarado! ¡Jijijijij!,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Deberíamos enseñarle una lección a este tipo descarado! ¡Jijijijij!,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x6033,MAIN_GAME,Maybe we should make her work for the great Ganondorf for a little while longer! Ho ho ho!,¡Quizás deberíamos hacerla trabajar para el gran Ganondorf un poco más! ¡Jojojo!,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Quizás deberíamos hacerla trabajar para el gran Ganondorf un poco más! ¡Jojojo!,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x6034,MAIN_GAME,Then we should brainwash her again! Hee hee hee!,¡Entonces deberíamos lavarle el cerebro de nuevo! ¡Jijijijij!,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Entonces deberíamos lavarle el cerebro de nuevo! ¡Jijijijij!,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x6036,MAIN_GAME,If only I knew you would become  such a handsome man...I should have kept the promise I made back then...,Si solo hubiera sabido que te convertirías en un hombre tan guapo...debí haber mantenido la promesa que hice en aquel entonces...,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Si solo hubiera sabido que te convertirías en un hombre tan guapo...debí haber mantenido la promesa que hice en aquel entonces...,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x603F,MAIN_GAME,"Hey, newcomer! This is our  horseback archery field. --- PAGE --- After a lot of hard practice and training, we finally have the skill to hit the bull's-eye while riding like the wind! --- PAGE --- When you finally learn how to ride a horse, you should come back and try it. It's a dangerous sport, but it's fun!","¡Ey, novato! Este es nuestro campo de tiro con arco a caballo. --- PAGE --- Después de mucha práctica y entrenamiento duro, ¡finalmente tenemos la habilidad de dar en el blanco mientras cabalgamos como el viento! --- PAGE --- Cuando finalmente aprendas a montar un caballo, deberías volver e intentarlo. ¡Es un deporte peligroso, pero divertido!",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Ey, novato! Este es nuestro campo de tiro con arco a caballo. --- PAGE --- Después de mucha práctica y entrenamiento duro, ¡finalmente tenemos la habilidad de dar en el blanco mientras cabalgamos como el viento! --- PAGE --- Cuando finalmente aprendas a montar un caballo, deberías volver e intentarlo. ¡Es un deporte peligroso, pero divertido!",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x6041,MAIN_GAME,Do you want to try for 20 Rupees?  [CHOICE:2]Yes No,¿Quieres intentarlo por 20 Rupias?  [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¿Quieres intentarlo por 20 Rupias?  [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x6042,MAIN_GAME,"Hey, rookie! You're looking good! Show me your skill again! --- PAGE --- You should set a new goal of 1,500 points and try again!","¡Eh, novato! ¡Te ves bien! ¡Muéstrame tu habilidad otra vez! --- PAGE --- ¡Deberías ponerte una nueva meta de 1.500 puntos e intentarlo de nuevo!",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Eh, novato! ¡Te ves bien! ¡Muéstrame tu habilidad otra vez! --- PAGE --- ¡Deberías ponerte una nueva meta de 1.500 puntos e intentarlo de nuevo!",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x6050,MAIN_GAME,We're twins! Don't try to lie about your age!,¡Somos gemelas! No intentes mentir sobre tu edad.,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Somos gemelas! No intentes mentir sobre tu edad.,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x606E,MAIN_GAME,"My Biggoron tool broke, so I was going to Goron City to get it repaired. --- PAGE --- Your coming here is great timing. Will you give me my saw? [CHOICE:2]Yes No","Mi herramienta Biggoron se rompió, así que iba a la Ciudad Goron a repararla. --- PAGE --- Que llegues es una coincidencia perfecta. ¿Me das mi sierra? [CHOICE:2]Sí No",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Mi herramienta Biggoron se rompió, así que iba a la Ciudad Goron a repararla. --- PAGE --- Que llegues es una coincidencia perfecta. ¿Me das mi sierra? [CHOICE:2]Sí No",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x6077,MAIN_GAME,"Well Come! --- PAGE --- I am selling stuff, strange and  rare, from all over the world to  everybody. Today's special is... --- PAGE --- A dangerous, running object!  Terrifying!  I won't tell you what it is until  I see the money.... --- PAGE --- How about 200 Rupees?  [CHOICE:2]Buy Don't buy","¡Bienvenido! --- PAGE --- vendo cosas, extrañas y raras, de todo el mundo para todos. La oferta de hoy es... --- PAGE --- ¡Un objeto peligroso y corredizo! ¡Terrorífico! No te diré qué es hasta que vea el dinero.... --- PAGE --- ¿Qué tal 200 Rupias?  [CHOICE:2]Comprar No comprar",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Bienvenido! --- PAGE --- vendo cosas, extrañas y raras, de todo el mundo para todos. La oferta de hoy es... --- PAGE --- ¡Un objeto peligroso y corredizo! ¡Terrorífico! No te diré qué es hasta que vea el dinero.... --- PAGE --- ¿Qué tal 200 Rupias?  [CHOICE:2]Comprar No comprar",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x607A,MAIN_GAME,"From now on, the future of all the people in Hyrule is on your  shoulders. --- PAGE --- Maybe it's not my time anymore.  Here is my last advice. --- PAGE --- Two witches inhabit this temple. In  order to destroy them, turn their  own magic power against them. Hoo hoot!","De ahora en adelante, el futuro de toda la gente de Hyrule está sobre tus hombros. --- PAGE --- Quizás ya no es mi momento. Aquí está mi último consejo. --- PAGE --- Dos brujas habitan este templo. Para destruirlas, usa su propio poder mágico en su contra. ¡Hoo hoot!",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"De ahora en adelante, el futuro de toda la gente de Hyrule está sobre tus hombros. --- PAGE --- Quizás ya no es mi momento. Aquí está mi último consejo. --- PAGE --- Dos brujas habitan este templo. Para destruirlas, usa su propio poder mágico en su contra. ¡Hoo hoot!",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x607B,MAIN_GAME,Do you want to hear what I said again? [CHOICE:2]Yes No,¿Quieres escuchar lo que dije otra vez? [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¿Quieres escuchar lo que dije otra vez? [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x607E,MAIN_GAME,The best time to go from here to  the bridge in the Lost Woods was .  That's my record. --- PAGE --- Will you challenge my record?  [CHOICE:2]Yes No,El mejor tiempo para ir de aquí al puente del Bosque Perdido fue . Ese es mi récord. --- PAGE --- ¿Desafiarás mi récord?  [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,El mejor tiempo para ir de aquí al puente del Bosque Perdido fue . Ese es mi récord. --- PAGE --- ¿Desafiarás mi récord?  [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x7003,MAIN_GAME,Kids shouldn't be wandering around town at nighttime! Stay indoors until morning!,¡Los chicos no deberían andar por la ciudad de noche! ¡Quédate dentro hasta la mañana!,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Los chicos no deberían andar por la ciudad de noche! ¡Quédate dentro hasta la mañana!,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x701F,MAIN_GAME,Wha-ha-ha! What a crazy guy! --- PAGE --- Can you believe this guy was  crazy enough to try to sneak into the castle to see Princess Zelda?,¡Wha-ha-ha! ¡Qué tipo tan loco! --- PAGE --- ¿Puedes creer que este tipo estaba loco como para intentar colarse en el castillo para ver a la Princesa Zelda?,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Wha-ha-ha! ¡Qué tipo tan loco! --- PAGE --- ¿Puedes creer que este tipo estaba loco como para intentar colarse en el castillo para ver a la Princesa Zelda?,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x7021,MAIN_GAME,I made a lot of money! --- PAGE --- Maybe I should go look for more things to sell!,¡Gané mucho dinero! --- PAGE --- ¡Tal vez debería ir a buscar más cosas que vender!,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Gané mucho dinero! --- PAGE --- ¡Tal vez debería ir a buscar más cosas que vender!,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x7022,MAIN_GAME,I know! I should go to Lake Hylia! Many things float down the river and end up there! Hah hah!,¡Ya sé! ¡Debería ir al Lago Hylia! ¡Muchas cosas flotan por el río y terminan allí! ¡Hah hah!,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Ya sé! ¡Debería ir al Lago Hylia! ¡Muchas cosas flotan por el río y terminan allí! ¡Hah hah!,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x7030,MAIN_GAME,Do you have it?   [CHOICE:2]Yes No,¿Lo tienes?  [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¿Lo tienes?  [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x7033,MAIN_GAME,Please keep this a secret from everyone... [CHOICE:2]OK No,Por favor guarda esto en secreto de todos... [CHOICE:2]De acuerdo No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Por favor guarda esto en secreto de todos... [CHOICE:2]De acuerdo No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x703A,MAIN_GAME,Please!  [CHOICE:2]OK I don't believe you.,¡Por favor!  [CHOICE:2]De acuerdo No te creo.,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Por favor!  [CHOICE:2]De acuerdo No te creo.,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x704A,MAIN_GAME,I have a feeling something terrible is going to happen... Maybe I should leave town soon.,Tengo la sensación de que algo terrible va a pasar... Tal vez debería irme de la ciudad pronto.,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Tengo la sensación de que algo terrible va a pasar... Tal vez debería irme de la ciudad pronto.,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x7051,MAIN_GAME,"The Master Sword is a sacred blade which evil ones may never touch.... --- PAGE --- Only one worthy of the title of ""Hero of Time"" can pull it from  the Pedestal of Time.... --- PAGE --- However, you were too young to  be the Hero of Time.... --- PAGE --- Therefore, your spirit was  sealed here for seven years. --- PAGE --- And now that you are old enough, the time has come for you to awaken as the Hero of Time! --- PAGE --- Well, do you understand your  destiny? [CHOICE:2]Yes No","La Espada Maestra es una hoja sagrada que los malvados nunca pueden tocar.... --- PAGE --- Solo quien sea digno del título de ""Héroe del Tiempo"" puede sacarla del Pedestal del Tiempo.... --- PAGE --- Sin embargo, eras demasiado joven para ser el Héroe del Tiempo.... --- PAGE --- Por lo tanto, tu espíritu fue sellado aquí durante siete años. --- PAGE --- ¡Y ahora que eres lo suficientemente mayor, ha llegado el momento de que despiertes como el Héroe del Tiempo! --- PAGE --- Bueno, ¿entiendes tu destino? [CHOICE:2]Sí No",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"La Espada Maestra es una hoja sagrada que los malvados nunca pueden tocar.... --- PAGE --- Solo quien sea digno del título de ""Héroe del Tiempo"" puede sacarla del Pedestal del Tiempo.... --- PAGE --- Sin embargo, eras demasiado joven para ser el Héroe del Tiempo.... --- PAGE --- Por lo tanto, tu espíritu fue sellado aquí durante siete años. --- PAGE --- ¡Y ahora que eres lo suficientemente mayor, ha llegado el momento de que despiertes como el Héroe del Tiempo! --- PAGE --- Bueno, ¿entiendes tu destino? [CHOICE:2]Sí No",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x7072,MAIN_GAME,Give me 10 Rupees...  [CHOICE:2]Yes No,Dame 10 Rupias...  [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Dame 10 Rupias...  [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x70A2,MAIN_GAME,Select a mask with left or right on [D-Pad]. [CHOICE:2]Talk to the shop owner. Don't borrow,Selecciona una máscara con izquierda o derecha en [D-Pad]. [CHOICE:2]Habla con el dueño de la tienda. No pedir prestado,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Selecciona una máscara con izquierda o derecha en [D-Pad]. [CHOICE:2]Habla con el dueño de la tienda. No pedir prestado,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x70AD,MAIN_GAME,Choose a mask with left or right  on [D-Pad]. [CHOICE:2]Ask about Mask of Truth Don't borrow a mask,Elige una máscara con izquierda o derecha en [D-Pad]. [CHOICE:2]Pregunta sobre la Máscara de la Verdad No pedir prestada una máscara,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,Elige una máscara con izquierda o derecha en [D-Pad]. [CHOICE:2]Pregunta sobre la Máscara de la Verdad No pedir prestada una máscara,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x70BC,MAIN_GAME,Do you want to borrow the Skull  Mask? [CHOICE:2]Yes No,¿Quieres pedir prestada la Máscara de Cráneo? [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¿Quieres pedir prestada la Máscara de Cráneo? [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x70BD,MAIN_GAME,Do you want to borrow the  Spooky Mask? [CHOICE:2]Yes No,¿Quieres pedir prestada la Máscara Tenebrosa? [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¿Quieres pedir prestada la Máscara Tenebrosa? [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x70BE,MAIN_GAME,Do you want to borrow the  Keaton Mask? [CHOICE:2]Yes No,¿Quieres pedir prestada la Máscara de Keaton? [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¿Quieres pedir prestada la Máscara de Keaton? [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x70BF,MAIN_GAME,Do you want to borrow the  Bunny Hood? [CHOICE:2]Yes No,¿Quieres pedir prestada la Capucha de Conejo? [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¿Quieres pedir prestada la Capucha de Conejo? [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x70C0,MAIN_GAME,Do you want to borrow the  Goron Mask? [CHOICE:2]Yes No,¿Quieres pedir prestada la Máscara de Goron? [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¿Quieres pedir prestada la Máscara de Goron? [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x70C1,MAIN_GAME,Do you want to borrow the  Zora Mask? [CHOICE:2]Yes No,¿Quieres pedir prestada la Máscara de Zora? [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¿Quieres pedir prestada la Máscara de Zora? [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x70C2,MAIN_GAME,Do you want to borrow the  Gerudo Mask? [CHOICE:2]Yes No,¿Quieres pedir prestada la Máscara de Gerudo? [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¿Quieres pedir prestada la Máscara de Gerudo? [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x70C3,MAIN_GAME,Do you want to borrow the  Mask of Truth? [CHOICE:2]Yes No,¿Quieres pedir prestada la Máscara de la Verdad? [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¿Quieres pedir prestada la Máscara de la Verdad? [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x70C7,MAIN_GAME,"Oh! You haven't sold the mask yet. Just have faith for a  little while longer. --- PAGE --- Or, do you want to trade it for another mask? [CHOICE:2]Yes No",¡Oh! Aún no has vendido la máscara. Solo ten fe por un poco más. --- PAGE --- ¿O quieres intercambiarla por otra máscara? [CHOICE:2]Sí No,HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,¡Oh! Aún no has vendido la máscara. Solo ten fe por un poco más. --- PAGE --- ¿O quieres intercambiarla por otra máscara? [CHOICE:2]Sí No,HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x7128,MAIN_GAME,"EEEEEEAAAAH! Whoops, I shouldn't scream like that or the boss will yell at me!","¡¡¡EEEEEEAAAAH!!! Ups, ¡no debería gritar así o el jefe me va a regañar!",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡¡¡EEEEEEAAAAH!!! Ups, ¡no debería gritar así o el jefe me va a regañar!",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x7140,MAIN_GAME,"You idiot!  When you talk to someone, you should make eye contact!","¡Tonto! Cuando hablas con alguien, debes hacer contacto visual.",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Tonto! Cuando hablas con alguien, debes hacer contacto visual.",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x7141,MAIN_GAME,"You idiot! When you talk to someone, you shouldn't stare!","¡Idiota! Cuando hablas con alguien, ¡no debes ficarte!",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Idiota! Cuando hablas con alguien, ¡no debes ficarte!",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x7142,MAIN_GAME,"You idiot! When you talk to someone, you should take off your mask!","¡Idiota! Cuando hablas con alguien, ¡deberías quitarte la máscara!",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡Idiota! Cuando hablas con alguien, ¡deberías quitarte la máscara!",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x7197,MAIN_GAME,"You shouldn't be so picky about what you eat! Do you eat all your green rocks? If you don't, you  won't grow up big and strong!","¡No deberías ser tan exigente con lo que comes! ¿Comes todas tus rocas verdes? Si no lo haces, ¡no crecerás grande y fuerte!",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,Hint / Shop / Item gameplay text,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"¡No deberías ser tan exigente con lo que comes! ¿Comes todas tus rocas verdes? Si no lo haces, ¡no crecerás grande y fuerte!",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
0x7053,MAIN_GAME,"But, remember... --- PAGE --- Though you opened the Door of  Time in the name of peace... --- PAGE --- Ganondorf, the Gerudo King of Thieves, used it to enter this  forbidden Sacred Realm! --- PAGE --- He obtained the Triforce from the Temple of Light, and with its  power, he became the King of Evil... --- PAGE --- His evil power radiated from the temples of Hyrule, and in seven short years, it transformed Hyrule into a world of monsters. --- PAGE --- My power now has only little  influence, even in this Sacred Realm... --- PAGE --- Namely, this Chamber of Sages. --- PAGE --- But there is still hope... --- PAGE --- The power of the Sages remains. --- PAGE --- When the power of all the Sages is awakened... --- PAGE --- The Sages' Seals will contain all the evil power in the void of  the Realm... --- PAGE --- I, Rauru, am one of the Sages... And... --- PAGE --- Your power to fight together with the Sages makes you the  Hero of Time! --- PAGE --- The Hero of Time, chosen by the Master Sword! --- PAGE --- Keep my spirit with you... And, find the power of the other Sages and add their might to your own!","Pero, recuerda... --- PAGE --- Aunque abriste la Puerta del Tiempo en nombre de la paz... --- PAGE --- Ganondorf, el Rey Gerudo de Los Ladrones, la usó para entrar en este prohibido Reino Sagrado! --- PAGE --- Obtuvo el Trifuerza del Templo de la Luz, y con su poder, se convirtió en el Rey del Mal... --- PAGE --- Su poder maligno irradió desde los templos de Hyrule, y en solo siete años, transformó Hyrule en un mundo de monstruos. --- PAGE --- Mi poder ahora tiene solo poca influencia, incluso en este Reino Sagrado... --- PAGE --- Es decir, esta Cámara de Sabios. --- PAGE --- Pero aún hay esperanza... --- PAGE --- El poder de los Sabios permanece. --- PAGE --- Cuando el poder de todos los Sabios despierte... --- PAGE --- ¡Los Sellos de los Sabios contendrán todo el poder maligno en el vacío del Reino... --- PAGE --- Yo, Rauru, soy uno de los Sabios... Y... --- PAGE --- ¡Tu poder para luchar junto con los Sabios te convierte en el Héroe del Tiempo! --- PAGE --- ¡El Héroe del Tiempo, elegido por la Espada Maestra! --- PAGE --- ¡Guarda mi espíritu contigo... Y, encuentra el poder de los otros Sabios y añade su fuerza a la tuya!",HIGH_RISK,NO,oot.o2r::text/nes_message_data_static,,,,NPC_DIALOGUE message,Source code context & item / shop interaction,Checked against GLOSSARY_ES_419.csv,NONE,PASS,"Pero, recuerda... --- PAGE --- Aunque abriste la Puerta del Tiempo en nombre de la paz... --- PAGE --- Ganondorf, el Rey Gerudo de Los Ladrones, la usó para entrar en este prohibido Reino Sagrado! --- PAGE --- Obtuvo el Trifuerza del Templo de la Luz, y con su poder, se convirtió en el Rey del Mal... --- PAGE --- Su poder maligno irradió desde los templos de Hyrule, y en solo siete años, transformó Hyrule en un mundo de monstruos. --- PAGE --- Mi poder ahora tiene solo poca influencia, incluso en este Reino Sagrado... --- PAGE --- Es decir, esta Cámara de Sabios. --- PAGE --- Pero aún hay esperanza... --- PAGE --- El poder de los Sabios permanece. --- PAGE --- Cuando el poder de todos los Sabios despierte... --- PAGE --- ¡Los Sellos de los Sabios contendrán todo el poder maligno en el vacío del Reino... --- PAGE --- Yo, Rauru, soy uno de los Sabios... Y... --- PAGE --- ¡Tu poder para luchar junto con los Sabios te convierte en el Héroe del Tiempo! --- PAGE --- ¡El Héroe del Tiempo, elegido por la Espada Maestra! --- PAGE --- ¡Guarda mi espíritu contigo... Y, encuentra el poder de los otros Sabios y añade su fuerza a la tuya!",HIGH,"Audited for item description, price, condition, choice logic. CERTIFIED."
